ASIN,Qty,OpenPOUnits,Aged90PlusUnits,UnsellableUnits,SellableCost,SnapshotDate
B000EENF4U,17,17,0,1,5843.56,2026-08-29
B00KQEXK2A,17,6,0,3,109199.63,2026-08-29
B00YCJJ6WS,16,0,0,0,7008.55,2026-08-29
B000P5LVSK,15,21,0,0,9120.72,2026-08-29
B003AYM8BW,15,0,15,0,10335.82,2026-08-29
B06XF43R53,14,0,0,0,5440.13,2026-08-29
B00X5TXLN6,14,0,3,0,83796.62,2026-08-29
B07XD6H6P6,13,0,0,0,505727.99,2026-08-29
B0924G6DJX,13,7,0,1,22258.15,2026-08-29
B00EGHMOZC,12,0,8,0,163526.92,2026-08-29
B07FYQP9ML,12,30,12,0,215091.99,2026-08-29
B09241VBTP,12,2,0,0,20545.98,2026-08-29
B00B3PB11I,12,0,12,0,45471.59,2026-08-29
B00S5WRW6U,11,0,0,0,50075.96,2026-08-29
B001EM180O,11,8,10,0,209228.53,2026-08-29
B07X8Z1BRG,11,2,0,0,192565.7,2026-08-29
B003B0CEVY,11,0,11,0,4543.36,2026-08-29
B003B063G6,11,0,1,0,5541.44,2026-08-29
B074SYXZV9,10,0,10,1,293573.19,2026-08-29
B00BL70Y7U,10,2,10,0,171283.53,2026-08-29
B003XEXGNS,10,0,10,0,61984.9,2026-08-29
B00JDJLOKE,10,0,0,0,3340.26,2026-08-29
B017LUP20O,9,0,0,0,61474.86,2026-08-29
B003AMV7SO,9,0,0,0,4086.42,2026-08-29
B08FRYTVSZ,8,0,3,0,11576.91,2026-08-29
B0064RVAUC,8,0,0,2,146555.58,2026-08-29
B00YAZHRZM,8,0,0,0,160260.66,2026-08-29
B06XF4DM7Z,8,0,0,0,3104.25,2026-08-29
B00OB47PF4,8,0,8,0,12019.41,2026-08-29
B0749GV5L3,7,10,0,0,189147.94,2026-08-29
B09NQBDGT3,7,6,0,1,65553.48,2026-08-29
B00KQPGRRE,7,0,7,0,88012.95,2026-08-29
B00LM7ZV1I,7,0,7,0,2660.21,2026-08-29
B003ZVBO8I,7,0,5,0,7123.06,2026-08-29
B0002J6I7S,7,0,7,0,12565.99,2026-08-29
B00O46Y8F4,7,0,7,0,10516.06,2026-08-29
B0030YEPKY,6,0,1,0,68964.45,2026-08-29
B0030Y6Z84,6,0,3,0,33335.23,2026-08-29
B083WMYP8H,6,0,0,0,99385.85,2026-08-29
B06Y25Y2LK,6,0,1,0,24511.94,2026-08-29
B06XF3VK6Y,6,0,0,0,2328.18,2026-08-29
B00B5LEAFE,6,13,5,0,2410.19,2026-08-29
B00JDIE0AG,6,0,6,0,6642.52,2026-08-29
B003B03XB4,6,0,3,0,2601.51,2026-08-29
B00LE6IE0C,5,0,5,0,40828.23,2026-08-29
B0019ENBAW,5,0,5,0,5080.9,2026-08-29
B018KIJGU8,5,0,3,0,29042.29,2026-08-29
B07RM21D8X,5,0,3,0,47289.74,2026-08-29
B000UXIEPU,5,1,0,0,45408.59,2026-08-29
B0002F7J5M,5,0,5,0,7971.63,2026-08-29
B00HVUSRY8,5,0,0,0,4389.35,2026-08-29
B008388XNW,5,3,0,0,85641.77,2026-08-29
B000979O0G,5,0,5,0,42738.38,2026-08-29
B07N28NZYS,5,0,0,0,145596.5,2026-08-29
B00SKJJTBE,5,0,0,0,68405.4,2026-08-29
B0002F4WLG,5,0,5,0,90067.11,2026-08-29
B005M02VNW,5,0,5,0,111518.81,2026-08-29
B09NZNSYHN,5,0,1,0,15361.51,2026-08-29
B0064RD6B8,5,0,5,0,6950.55,2026-08-29
B083F7HJMX,5,13,0,0,2185.17,2026-08-29
B003B01QSG,5,30,0,0,1845.15,2026-08-29
B00MWRZ9NM,5,0,5,0,7516.74,2026-08-29
B00JDJBDC8,5,0,0,1,7470.59,2026-08-29
B073W8ZYPJ,5,0,5,0,8449.47,2026-08-29
B0002F7J5W,4,0,4,0,6344.5,2026-08-29
B00J3YYSUW,4,7,0,0,123793.78,2026-08-29
B0718WYKR9,4,0,4,0,4464.6,2026-08-29
B00S9Z05R6,4,0,4,0,18165.43,2026-08-29
B08D7SWGG5,4,0,4,0,30442.4,2026-08-29
B09SG1PL9Z,4,0,4,0,14647.44,2026-08-29
B0002E1I5U,4,0,4,0,2240.18,2026-08-29
B07BCN55VP,4,0,4,0,95007.51,2026-08-29
B003B01KV4,4,0,4,0,2756.22,2026-08-29
B000EENHAW,4,0,4,0,5468.43,2026-08-29
B000FPAZS2,4,0,4,0,4064.32,2026-08-29
B0002KZDGY,4,0,0,0,4368.35,2026-08-29
B0002E3L00,4,0,4,0,4748.38,2026-08-29
B07N29RF9W,4,0,4,0,116477.2,2026-08-29
B0002E3L0K,4,0,4,0,5356.42,2026-08-29
B07XC3BHTL,4,0,0,0,155608.61,2026-08-29
B00093ESSI,3,1,0,0,22189.75,2026-08-29
B0002E2OSU,3,0,3,0,3768.3,2026-08-29
B06XF3735J,3,0,0,0,1224.1,2026-08-29
B099DQVKV2,3,2,3,0,127294.06,2026-08-29
B000RW5PXI,3,0,0,0,49692.93,2026-08-29
B07N6DW1TT,3,0,3,0,16701.2,2026-08-29
B00S2Z986W,3,0,3,0,37052.93,2026-08-29
B00HF9X2SQ,3,2,0,0,7317.58,2026-08-29
B08PJRGZ98,3,2,3,0,33002.61,2026-08-29
B07KYKTRKX,3,4,0,0,16759.32,2026-08-29
B001NZB2D0,3,0,0,0,1584.13,2026-08-29
B07S5DC3T3,3,0,3,0,9644.64,2026-08-29
B000UJHE2S,3,0,2,0,1344.51,2026-08-29
B07JN7JGBV,3,0,3,0,12111.96,2026-08-29
B011UCC3ZQ,2,0,2,0,81936.67,2026-08-29
B000RVX1Q2,2,0,2,0,33128.62,2026-08-29
B01LHVBT5U,2,4,2,0,5355.0,2026-08-29
B07K89DNTZ,2,3,0,0,35912.84,2026-08-29
B09T3JVYQS,2,0,0,0,20959.66,2026-08-29
B0002E1I4Q,2,0,0,0,1036.08,2026-08-29
B00LJV90IM,2,0,0,0,30526.41,2026-08-29
B004TQJ174,2,0,0,0,15691.24,2026-08-29
B0B4MYWWKG,2,0,0,0,33128.62,2026-08-29
B0002DUS16,2,0,2,0,1036.08,2026-08-29
B0BF9MN8R2,2,7,0,0,8814.26,2026-08-29
B00186L65S,2,0,0,0,3430.97,2026-08-29
B07MTHFNSH,2,0,2,0,214396.62,2026-08-29
B06XDZTH2X,2,0,0,0,617.55,2026-08-29
B07D3N1VVH,2,0,2,0,8972.71,2026-08-29
B07G9M74JZ,2,0,2,0,34561.63,2026-08-29
B00ZWJ39Q6,2,0,2,0,18953.5,2026-08-29
B002IJK0HY,2,2,1,0,773.81,2026-08-29
B07GTLBP83,2,0,0,0,1016.08,2026-08-29
B00EGHMPCY,2,0,0,0,32482.57,2026-08-29
B07XC3M6Y1,2,0,1,0,103739.07,2026-08-29
B00S2Z992A,2,0,2,0,17747.4,2026-08-29
B018BPG6U8,2,0,2,0,4936.39,2026-08-29
B00J3Z4Y8C,2,2,0,0,14393.14,2026-08-29
B00X5TXKF0,1,0,0,0,7201.57,2026-08-29
B0002E1I64,1,0,0,0,588.05,2026-08-29
B0091401EQ,1,1,1,0,15096.19,2026-08-29
B00S2Z9EI4,1,0,0,0,4289.34,2026-08-29
B0002E2OV2,1,0,0,0,1077.09,2026-08-29
B00SMKOGF0,1,0,1,0,18013.42,2026-08-29
B07BCN6FFH,1,0,0,0,10450.83,2026-08-29
B01G6JRLIC,1,0,1,0,1295.1,2026-08-29
B0002F56ZC,1,0,1,0,10127.8,2026-08-29
B00724YNEG,1,0,0,0,1086.09,2026-08-29
B00OB48L48,1,0,1,0,1502.12,2026-08-29
B0002E54FK,1,0,0,0,1256.1,2026-08-29
B000WA8KYG,1,0,1,0,2936.63,2026-08-29
B0002F7JWK,1,0,0,0,3211.25,2026-08-29
B083N6Q72Z,1,0,1,0,16055.77,2026-08-29
B0032WBK5M,1,0,1,0,7837.62,2026-08-29
B09NWGYVLD,1,0,1,0,25989.55,2026-08-29
B003B0A740,1,3,1,0,1216.1,2026-08-29
B082K7BXWD,1,0,1,0,1614.54,2026-08-29
B0002F4ZU4,1,0,0,0,2303.18,2026-08-29
B0002GJ940,1,0,1,0,448.04,2026-08-29
B00FYQFPFU,1,0,1,0,0.0,2026-08-29
B06Y4FYPNY,1,0,1,0,96374.61,2026-08-29
B00IJ7FGSC,1,0,1,0,28351.24,2026-08-29
B00724YY54,1,0,0,0,1037.08,2026-08-29
B00B5I9GYW,1,0,0,0,7131.56,2026-08-29
B0002E3L2I,1,0,0,0,1436.11,2026-08-29
B0002E2OTE,1,0,0,0,1376.11,2026-08-29
B0002F7J66,1,0,0,0,1585.13,2026-08-29
B07N292S5J,1,0,0,0,30877.44,2026-08-29
B076T15QLW,1,0,1,0,11568.91,2026-08-29
B000EEJDJQ,1,0,1,0,14203.12,2026-08-29
B0002E3L1E,1,0,0,0,1715.14,2026-08-29
B00724YZTO,1,0,0,0,1306.1,2026-08-29
B09NZ7NVTM,1,0,1,0,3741.92,2026-08-29
B011UDPXK2,1,0,0,0,6830.54,2026-08-29
B0002F77AE,1,0,0,0,867.07,2026-08-29
B09PH7Z2L2,1,0,1,0,4365.34,2026-08-29
B07HSFB4YY,1,0,0,0,2051.16,2026-08-29
B0002DUS8E,1,137,1,0,285.02,2026-08-29
B000WIT8BM,1,1,0,0,528.04,2026-08-29
B0002D0ELA,1,0,0,0,548.04,2026-08-29
B00TK136SI,1,0,0,0,2750.22,2026-08-29
B00B5XFGBE,1,0,0,0,17766.4,2026-08-29
B073WNS92T,1,0,1,0,19636.55,2026-08-29
B07LFTTWGR,1,0,0,0,16241.28,2026-08-29
B09NZBJY2M,1,0,1,0,2007.16,2026-08-29
B00OB49034,1,0,1,0,2117.86,2026-08-29
B00075EKCM,1,0,0,0,3401.27,2026-08-29
B003AP94WC,1,17,1,0,520.04,2026-08-29
B0002U876M,1,0,0,0,1486.12,2026-08-29
B09NZKQLRR,1,0,1,0,2808.22,2026-08-29
B003B0S0K8,1,0,0,0,1017.08,2026-08-29
B0779BB8DM,1,0,1,0,1125.09,2026-08-29
B08CF53PQH,1,0,1,0,0.0,2026-08-29
B0030YD3IY,1,0,1,0,4827.38,2026-08-29
B003B0S0QC,1,0,0,0,1376.11,2026-08-29
B0009SZQMU,1,0,1,0,17564.39,2026-08-29
B01KBT2EH6,1,0,1,0,8873.7,2026-08-29
B00S2Z9BTQ,1,1,0,0,10174.8,2026-08-29
B00097BMNI,1,2,0,0,9470.75,2026-08-29
B00075EKDG,1,0,0,0,3401.27,2026-08-29
B00SKJH1IW,1,0,0,0,16241.28,2026-08-29
B00F94XTGO,1,0,0,0,7201.57,2026-08-29
B0002F7J6Q,1,0,0,0,1625.13,2026-08-29
B0002F779K,1,0,0,0,1206.1,2026-08-29
B00GQDORA4,1,0,1,1,4513.77,2026-08-29
B06XC9MBVP,1,0,1,0,6299.65,2026-08-29
B003B0A6ZK,1,2,0,0,570.05,2026-08-29
B073W8YCMW,0,0,0,0,,2026-08-29
B07FYBLG93,0,0,0,0,,2026-08-29
B000R9YLTK,0,13,0,0,,2026-08-29
B089VXMQ48,0,0,0,0,,2026-08-29
B077Y531H1,0,0,0,0,,2026-08-29
B003JFZ2P6,0,0,0,0,,2026-08-29
B07XF8Z2CQ,0,1,0,0,,2026-08-29
B000EEHFY6,0,10,0,0,,2026-08-29
B077HD4JB9,0,0,0,0,,2026-08-29
B0015Y8U5W,0,1,0,0,,2026-08-29
B00MWRZ11M,0,0,0,0,,2026-08-29
B005K9TV8S,0,1,0,0,,2026-08-29
B0002GFTIK,0,3,0,0,,2026-08-29
B077TFVQ2F,0,0,0,0,,2026-08-29
B07CX617K6,0,1,0,0,,2026-08-29
B00UI5FGBK,0,0,0,0,,2026-08-29
B0002F4ZUO,0,0,0,0,,2026-08-29
B083JJZVW7,0,0,0,0,,2026-08-29
B06XF1K23Q,0,0,0,0,,2026-08-29
B092VB4K3P,0,2,0,0,,2026-08-29
B0976XR8V3,0,0,0,0,,2026-08-29
B01L35VH2U,0,0,0,0,,2026-08-29
B014R94EE2,0,0,0,0,,2026-08-29
B07XGZQ8SX,0,0,0,1,0.0,2026-08-29
B00S9YZZOK,0,0,0,0,,2026-08-29
B0009EQMZE,0,0,0,0,,2026-08-29
B003B0CZBS,0,1,0,0,,2026-08-29
B083NC4ZTT,0,1,0,0,,2026-08-29
B000788VPG,0,20,0,0,,2026-08-29
B07S2HLRS2,0,0,0,0,,2026-08-29
B07D3N48HH,0,0,0,0,,2026-08-29
B073W9DF8V,0,0,0,0,,2026-08-29
B0957XVR91,0,0,0,0,,2026-08-29
B004A91X8K,0,0,0,0,,2026-08-29
B07QKWFTK1,0,0,0,0,,2026-08-29
B018BP4N4O,0,0,0,0,,2026-08-29
B0002E5644,0,1,0,0,,2026-08-29
B08BCYX4R7,0,0,0,1,0.0,2026-08-29
B088NFWLZP,0,0,0,3,0.0,2026-08-29
B073W82RLK,0,0,0,0,,2026-08-29
B0002F501C,0,1,0,0,,2026-08-29
B087J8W117,0,1,0,0,,2026-08-29
B000YB59MY,0,0,0,0,,2026-08-29
B000KTSKMQ,0,0,0,0,,2026-08-29
B000EEJ8IM,0,4,0,0,,2026-08-29
B06XC48TTD,0,0,0,0,,2026-08-29
B07YX6MM9N,0,0,0,0,,2026-08-29
B004WMURHS,0,0,0,1,0.0,2026-08-29
B00710HR8U,0,1,0,0,,2026-08-29
B00X5TXLY0,0,0,0,1,0.0,2026-08-29
B003B10CNK,0,0,0,0,,2026-08-29
B00MWRYYJ2,0,0,0,0,,2026-08-29
B0002F71LY,0,0,0,0,,2026-08-29
B00IJDXYGC,0,0,0,0,,2026-08-29
B00KZHMZ1K,0,5,0,0,,2026-08-29
B000978DGW,0,9,0,0,,2026-08-29
B003JFVC4G,0,0,0,0,,2026-08-29
B073W82RLP,0,0,0,0,,2026-08-29
B0002DUS8Y,0,3,0,0,,2026-08-29
B018BQ19CW,0,0,0,0,,2026-08-29
B00UI5FEHG,0,0,0,0,,2026-08-29
B0116X17JW,0,50,0,0,,2026-08-29
B00SKJGZLG,0,0,0,1,0.0,2026-08-29
B08TYWJHR7,0,5,0,0,,2026-08-29
B06Y436243,0,0,0,0,,2026-08-29
B011UDLC0C,0,1,0,0,,2026-08-29
B0B66L8PLP,0,0,0,1,0.0,2026-08-29
B0050ALN2E,0,1,0,0,,2026-08-29
B0002GJ95Y,0,0,0,0,,2026-08-29
B07HSLPNN1,0,0,0,0,,2026-08-29
B07JMLDR2Y,0,2,0,0,,2026-08-29
B073W8THV4,0,0,0,0,,2026-08-29
B08P4FCTG7,0,0,0,1,0.0,2026-08-29
B09713C5MP,0,0,0,0,,2026-08-29
B0030YGHDM,0,4,0,0,,2026-08-29
B008CVDTO8,0,0,0,1,0.0,2026-08-29
B000EEHD0W,0,1,0,0,,2026-08-29
B00LE5389K,0,0,0,0,,2026-08-29
B085WRN1VD,0,3,0,0,,2026-08-29
B0030YAZLC,0,0,0,1,0.0,2026-08-29
B078123L57,0,0,0,0,,2026-08-29
B083N7CQWL,0,1,0,0,,2026-08-29
B08TYGP1CJ,0,4,0,0,,2026-08-29
B0002E29AS,0,0,0,0,,2026-08-29
B000RW0ECK,0,2,0,0,,2026-08-29
B00UNPZ2YG,0,0,0,0,,2026-08-29
B083N8N7TB,0,0,0,0,,2026-08-29
B0002F6O0S,0,0,0,0,,2026-08-29
B06Y1W8X57,0,0,0,0,,2026-08-29
B08874YDB4,0,57,0,0,,2026-08-29
B07F2ZXJT5,0,0,0,0,,2026-08-29
B00S2Z9DLM,0,1,0,0,,2026-08-29
B0002E52MK,0,1,0,0,,2026-08-29
B07D3MPLFT,0,1,0,0,,2026-08-29
B07JFF2JYQ,0,4,0,0,,2026-08-29
B07CVDV83K,0,0,0,0,,2026-08-29
B07TJBQXBW,0,0,0,0,,2026-08-29
B00MWRYZ6Y,0,0,0,0,,2026-08-29
B00OB48SCS,0,1,0,0,,2026-08-29
B00775TDU4,0,0,0,0,,2026-08-29
B003B0CH5C,0,0,0,0,,2026-08-29
B0002E289K,0,1,0,0,,2026-08-29
B06Y1XD9H7,0,8,0,0,,2026-08-29
B07HSFDNQM,0,0,0,0,,2026-08-29
B09MJ1N2D9,0,6,0,0,,2026-08-29
B011UDCZTE,0,4,0,0,,2026-08-29
B00LE535WU,0,0,0,0,,2026-08-29
B008TNAFX2,0,1,0,0,,2026-08-29
B07T2R7PGY,0,1,0,0,,2026-08-29
B00O3GHPXC,0,0,0,0,,2026-08-29
B0002F4SUQ,0,1,0,0,,2026-08-29
B00LJV8Y0W,0,1,0,0,,2026-08-29
B06XF31654,0,6,0,0,,2026-08-29
B0030YEP90,0,0,0,0,,2026-08-29
B09KZJTW73,0,5,0,0,,2026-08-29
B07TG9F8SL,0,1,0,0,,2026-08-29
B00S2Z9ACY,0,0,0,0,,2026-08-29
B00S2Z94PM,0,0,0,0,,2026-08-29
B000AL47OO,0,0,0,0,,2026-08-29
B000CD3QY2,0,2,0,0,,2026-08-29
B07MZS13BF,0,0,0,0,,2026-08-29
B01LYIESKV,0,0,0,0,,2026-08-29
B0002F71KK,0,0,0,0,,2026-08-29
B07JN58HWY,0,0,0,0,,2026-08-29
B07BCQ7P7Z,0,0,0,1,0.0,2026-08-29
B07N28P3VJ,0,0,0,0,,2026-08-29
B07JDHM2TV,0,0,0,0,,2026-08-29
B00CAE8PM4,0,3,0,0,,2026-08-29
B096W9RTFM,0,0,0,0,,2026-08-29
B0002E520C,0,3,0,0,,2026-08-29
B0002E4Y2E,0,0,0,0,,2026-08-29
B07SGGQ6CB,0,0,0,0,,2026-08-29
B078NF6WD6,0,0,0,0,,2026-08-29
B008TNAGQS,0,1,0,0,,2026-08-29
B0002CZVK0,0,0,0,0,,2026-08-29
B0976Z1P18,0,0,0,0,,2026-08-29
B000QDNO9U,0,0,0,0,,2026-08-29
B0064RHXXK,0,0,0,0,,2026-08-29
B003B01QR2,0,7,0,0,,2026-08-29
B08M9SK8JT,0,0,0,1,0.0,2026-08-29
B002AI880O,0,0,0,0,,2026-08-29
B0BF9PCGM8,0,17,0,0,,2026-08-29
B07BBG8L4G,0,0,0,0,,2026-08-29
B00GJW0JGI,0,10,0,0,,2026-08-29
B09SGGL6T1,0,0,0,0,,2026-08-29
B003B10CKS,0,0,0,0,,2026-08-29
B00S2Z95RO,0,0,0,0,,2026-08-29
B0002F7790,0,0,0,0,,2026-08-29
B00IO1NHPM,0,12,0,0,,2026-08-29
B003AYLMO6,0,0,0,0,,2026-08-29
B004LF6XDI,0,0,0,0,,2026-08-29
B09NZWB9YD,0,0,0,0,,2026-08-29
B003JFVCAU,0,0,0,0,,2026-08-29
B07JFPXL43,0,0,0,0,,2026-08-29
B002IJK0H4,0,14,0,0,,2026-08-29
B0016MQEJW,0,3,0,0,,2026-08-29
B09HW1GYJ9,0,1,0,0,,2026-08-29
B083MXSC7Z,0,1,0,0,,2026-08-29
B07D3MF7YR,0,0,0,0,,2026-08-29
B07F39CHRZ,0,30,0,1,0.0,2026-08-29
B00MWRYZWI,0,0,0,0,,2026-08-29
B07NJ8Y8RP,0,0,0,0,,2026-08-29
B0076FOTY0,0,0,0,0,,2026-08-29
B0976XTVR2,0,0,0,0,,2026-08-29
B0778TC5CK,0,0,0,0,,2026-08-29
B06Y1XXMYG,0,0,0,0,,2026-08-29
B004A96D6W,0,0,0,0,,2026-08-29
